experiment,subject,condition,total_trial_num,block_num,image_name,is_right
2A,crn_2A_p2,high,46,3,high_B_101_1,1
2A,crn_2A_p2,low,47,3,low_A_000_1,0
2A,crn_2A_p2,low,48,3,low_A_001_2,0
2A,crn_2A_p2,low,49,4,low_A_001_1,1
2A,crn_2A_p2,high,50,4,high_A_000_2,1
2A,crn_2A_p2,low,51,4,low_B_111_1,0
2A,crn_2A_p2,high,52,4,high_B_101_1,1
2A,crn_2A_p2,low,53,4,low_A_000_2,0
2A,crn_2A_p2,low,54,4,low_B_110_1,0
2A,crn_2A_p2,high,55,4,high_B_111_1,1
2A,crn_2A_p2,high,56,4,high_B_111_1,1
2A,crn_2A_p2,high,57,4,high_A_010_1,1
2A,crn_2A_p2,low,58,4,low_B_101_2,1
2A,crn_2A_p2,low,59,4,low_B_111_2,0
2A,crn_2A_p2,high,60,4,high_A_001_2,1
2A,crn_2A_p2,high,61,4,high_B_110_2,1
2A,crn_2A_p2,high,62,4,high_A_000_2,1
2A,crn_2A_p2,low,63,4,low_A_000_2,0
2A,crn_2A_p2,low,64,4,low_A_010_1,0
2A,crn_2A_p2,low,65,5,low_A_000_1,1
2A,crn_2A_p2,low,66,5,low_A_001_1,0
2A,crn_2A_p2,high,67,5,high_B_110_1,1
2A,crn_2A_p2,low,68,5,low_B_101_2,0
2A,crn_2A_p2,high,69,5,high_B_111_1,1
2A,crn_2A_p2,low,70,5,low_A_000_1,1
2A,crn_2A_p2,high,71,5,high_B_101_1,1
2A,crn_2A_p2,low,72,5,low_B_111_1,1
2A,crn_2A_p2,high,73,5,high_B_111_2,1
2A,crn_2A_p2,high,74,5,high_A_010_2,1
2A,crn_2A_p2,low,75,5,low_A_010_2,0
2A,crn_2A_p2,low,76,5,low_B_111_2,1
2A,crn_2A_p2,high,77,5,high_A_001_1,1
2A,crn_2A_p2,high,78,5,high_A_000_2,1
2A,crn_2A_p2,low,79,5,low_B_110_1,0
2A,crn_2A_p2,high,80,5,high_A_000_1,1
2A,crn_2A_p2,low,81,6,low_B_111_1,0
2A,crn_2A_p2,high,82,6,high_A_000_1,1
2A,crn_2A_p2,high,83,6,high_A_010_1,1
2A,crn_2A_p2,high,84,6,high_A_000_1,1
2A,crn_2A_p2,high,85,6,high_B_101_2,1
2A,crn_2A_p2,high,86,6,high_B_111_2,1
2A,crn_2A_p2,low,87,6,low_A_010_1,1
2A,crn_2A_p2,high,88,6,high_B_111_2,1
2A,crn_2A_p2,low,89,6,low_A_000_2,0
2A,crn_2A_p2,high,90,6,high_A_001_2,1
2A,crn_2A_p2,high,91,6,high_B_110_1,1
2A,crn_2A_p2,low,92,6,low_A_000_1,0
2A,crn_2A_p2,low,93,6,low_B_101_2,1
2A,crn_2A_p2,low,94,6,low_B_111_1,0
2A,crn_2A_p2,low,95,6,low_A_001_2,0
2A,crn_2A_p2,low,96,6,low_B_110_1,1
2A,crn_2A_p20,high,1,1,high_A_010_2,1
2A,crn_2A_p20,high,2,1,high_A_001_1,0
2A,crn_2A_p20,low,3,1,low_B_101_2,0
2A,crn_2A_p20,low,4,1,low_A_000_2,0
2A,crn_2A_p20,low,5,1,low_A_001_2,0
2A,crn_2A_p20,high,6,1,high_B_110_2,0
2A,crn_2A_p20,high,7,1,high_A_000_1,1
2A,crn_2A_p20,high,8,1,high_A_000_1,1
2A,crn_2A_p20,low,9,1,low_B_111_2,1
2A,crn_2A_p20,low,10,1,low_A_000_1,1
2A,crn_2A_p20,low,11,1,low_A_010_1,0
2A,crn_2A_p20,high,12,1,high_B_101_1,0
2A,crn_2A_p20,low,13,1,low_B_111_2,1
2A,crn_2A_p20,low,14,1,low_B_110_1,1
2A,crn_2A_p20,high,15,1,high_B_111_1,1
2A,crn_2A_p20,high,16,1,high_B_111_1,1
2A,crn_2A_p20,low,17,2,low_A_000_1,0
2A,crn_2A_p20,low,18,2,low_A_001_1,1
2A,crn_2A_p20,high,19,2,high_A_000_1,1
2A,crn_2A_p20,low,20,2,low_A_000_2,1
2A,crn_2A_p20,high,21,2,high_A_001_2,1
2A,crn_2A_p20,low,22,2,low_B_111_1,0
2A,crn_2A_p20,low,23,2,low_B_101_1,1
2A,crn_2A_p20,high,24,2,high_A_010_1,1
2A,crn_2A_p20,high,25,2,high_A_000_2,1
2A,crn_2A_p20,high,26,2,high_B_110_1,0
2A,crn_2A_p20,low,27,2,low_A_010_1,1
2A,crn_2A_p20,low,28,2,low_B_110_2,1
2A,crn_2A_p20,low,29,2,low_B_111_1,1
2A,crn_2A_p20,high,30,2,high_B_101_2,1
2A,crn_2A_p20,high,31,2,high_B_111_1,0
2A,crn_2A_p20,high,32,2,high_B_111_2,1
2A,crn_2A_p20,high,33,3,high_B_110_1,0
2A,crn_2A_p20,high,34,3,high_A_000_2,1
2A,crn_2A_p20,high,35,3,high_B_111_1,1
2A,crn_2A_p20,low,36,3,low_A_000_1,0
2A,crn_2A_p20,high,37,3,high_B_111_1,1
2A,crn_2A_p20,high,38,3,high_A_001_2,1
2A,crn_2A_p20,low,39,3,low_B_111_2,1
